time,x,y,vx,vy
7798178.178178178,-88249473813.82552,62072837937.596085,-20167.518034021145,-28727.00895986487
7829749.74974975,-88881535806.77736,61162622505.40345,-19871.966314670783,-28932.63181743286
7861321.321321321,-89504233636.08942,60245962728.84415,-19574.311899649558,-29135.21245746918
7892892.8928928925,-90117501217.08055,59322955544.88045,-19274.586680892644,-29334.729073587674
7924464.464464464,-90721273523.54855,58393698447.563446,-18972.82269768232,-29531.160219072273
7956036.036036036,-91315486587.77031,57458289488.03298,-18669.052136647915,-29724.484806877037
7987607.607607608,-91900077500.50174,56516827274.51761,-18363.307331765838,-29914.682109626134
8019179.179179179,-92474984410.97781,55569410972.33471,-18055.620764359574,-30101.73175961385
8050750.75075075,-93040146526.91255,54616140303.890305,-17746.02506309965,-30285.613748804593
8082322.322322322,-93595504114.499,53657115548.67926,-17434.55300400369,-30466.308428832883
8113893.893893894,-94140998498.40927,52692437543.28517,-17121.237510436385,-30643.796511003355
8145465.465465466,-94676572061.7945,51722207681.38039,-16806.111653109492,-30818.05906629075
8177037.037037036,-95202168246.28487,50746527913.72602,-16489.208650081848,-30989.077525339937
8208608.608608608,-95717731551.98965,49765500748.17188,-16170.561866759337,-31156.833678465904
8240180.18018018,-96223207537.4971,48779229249.65659,-15850.204815894933,-31321.309675653745
8271751.751751752,-96718542819.87456,47787817040.20751,-15528.17115758868,-31482.48802655867
8303323.323323323,-97203685074.66837,46791368298.94075,-15204.494699287687,-31640.351600506005
8334894.894894894,-97678583035.90396,45789987762.06122,-14879.209395786147,-31794.88362649119
8366466.466466466,-98143186496.0858,44783780722.86244,-14552.34934922529,-31946.067693179797
8398038.038038038,-98597446306.19739,43772853031.72686,-14223.94880909345,-32093.88774890749
8429609.60960961,-99041314375.70126,42757311096.125565,-13894.042172226018,-32238.328101680065
8461181.181181181,-99474743672.53903,41737261880.61845,-13562.663982805461,-32379.373419173422
8492752.752752753,-99897688223.13132,40712812906.854126,-13229.848932361314,-32517.008728733585
8524324.324324325,-100310103118.6167,39684072208.05798,-12895.631840036096,-32651.219417342665
8555895.895895896,-100711944744.51099,38651146854.600296,-12560.047216707148,-32781.99118306318
8587467.467467466,-101103170492.28807,37614145618.725044,-12223.13079610161,-32909.30996263571
8619039.039039038,-101483738797.14026,36573178507.08132,-11884.918874012621,-33033.16205615003
8650610.61061061,-101853609259.94855,35528355804.08568,-11545.44779914855,-33153.534150173386
8682182.182182182,-102212742647.28273,34479788071.92186,-11204.75397313291,-33270.413317750514
8713753.753753753,-102561100891.40138,33427586150.5409,-10862.873850504398,-33383.78701840362
8745325.325325325,-102898647090.25188,32371861157.66108,-10519.843938716878,-33493.6430981324
8776896.896896897,-103225345507.47034,31312724488.767967,-10175.70079813938,-33599.96978941403
8808468.468468469,-103541161572.38168,30250287817.114388,-9830.481042056112,-33702.75571120317
8840040.04004004,-103846061879.99959,29184663093.720444,-9484.221336666453,-33801.98986893195
8871611.611611612,-104140014191.02655,28115962547.37349,-9136.958401084952,-33897.66165451001
8903183.183183182,-104422987431.85378,27044298684.628242,-8788.729007341351,-33989.760846324425
8934754.754754754,-104694951694.56134,25969784289.806458,-8439.569980380502,-34078.277609239805
8966326.326326326,-104955878236.91803,24892532424.997383,-8089.518198062489,-34163.2024945982
8997897.897897897,-105205739482.38141,23812656430.057465,-7738.610591162552,-34244.52644021916
