time,x,y,vx,vy
9724044.044044044,-58148270223.91799,138786054997.26743,-27482.32469308886,-11024.466872982597
9755615.615615616,-59014794742.88186,138435303090.34164,-27410.273983044965,-11194.94770997382
9787187.187187187,-59879028147.94412,138079176349.42035,-27337.17962614365,-11364.945617320729
9818758.75875876,-60740937563.249374,137717690122.77325,-27263.044978654052,-11534.454430943457
9850330.33033033,-61600490212.7552,137350859960.37851,-27187.873430921092,-11703.468014664153
9881901.9019019,-62457653420.23215,136978701613.92291,-27111.668407365472,-11871.980260206972
9913473.473473473,-63312394609.263916,136601231036.8017,-27034.43336648368,-12039.985087198122
9945045.045045044,-64164681303.247086,136218464384.1187,-26956.17180084799,-12207.4764431658
9976616.616616616,-65014481212.886665,135830417908.65704,-26876.887196999385,-12374.448330181858
10008188.188188188,-65861762554.9018,135437107555.87672,-26796.58290405425,-12540.894864812677
10039759.75975976,-66706493117.83294,135038550065.95007,-26715.26257497719,-12706.809968402516
10071331.331331331,-67548640722.08458,134634762471.24112,-26632.92993794269,-12872.187558837859
10102902.902902903,-68388173323.958954,134225761975.9874,-26549.5887470898,-13037.021586479279
10134474.474474475,-69225059015.65602,133811565956.30003,-26465.242782522157,-13201.306034161451
10166046.046046047,-70059266025.27345,133392191960.16367,-26379.895850307956,-13365.034917193145
10197617.617617616,-70890762716.8066,132967657707.43648,-26293.551782479975,-13528.202283357214
10229189.189189188,-71719517590.14868,132537981089.85016,-26206.214437035553,-13690.80221291064
10260760.76076076,-72545499281.09052,132103180171.01,-26117.887697936618,-13852.828818584467
10292332.332332332,-73368676561.32063,131663273186.39478,-26028.575475109657,-14014.276245583851
10323903.903903903,-74189018338.42537,131218278543.35684,-25938.28170444574,-14175.13867158804
10355475.475475475,-75006493655.8887,130768214821.12209,-25847.010347800504,-14335.410306750378
10387047.047047047,-75821071693.0924,130313100770.78992,-25754.765392994163,-14495.08539369831
10418618.618618619,-76632721765.31593,129852955315.33331,-25661.5508538115,-14654.158207533366
10450190.19019019,-77441413323.73645,129387797549.59875,-25567.370770001875,-14812.623055831184
10481761.761761762,-78247115955.4289,128917646740.30629,-25472.229207279215,-14970.474278641492
